datetime,cloud_cover_loss,high_temp_loss,soiling_loss,shading_loss,other_loss
2024-10-10 10:00:00,0.0,0.7949629090045631,0.7949629090045631,0.4833049053400783,0.0
2024-10-10 11:00:00,0.0,0.6120223136844577,0.11076354620694684,0.3564258813399743,0.0
2024-10-10 12:00:00,0.0,-0.08569682864793182,0.0,0.06079974018343015,0.0
2024-10-10 13:00:00,0.0,-0.21650852705042756,0.0,0.0,0.0
2024-10-10 14:00:00,0.0,-2.484364298218525,0.0,-0.44580872486104905,0.0
2024-10-10 15:00:00,0.0,0.1080538280003871,0.0,-0.03883248977288134,0.0
2024-10-10 16:00:00,0.0,0.29734506141814127,0.0,0.12880580611556125,0.0
2024-10-10 17:00:00,0.0,1.9017409641306124,1.9017409641306124,0.6359560429096014,0.0
2024-10-10 18:00:00,0.0,1.4179448374211503,1.4179448374211503,0.8251755027494949,0.0
2024-10-10 19:00:00,0.0,0.08337539026854561,0.08337539026854561,0.0,0.0
2024-10-10 20:00:00,0.0,0.0,0.0,0.0,0.0
2024-10-10 21:00:00,0.0,0.0,0.0,0.0,0.0
2024-10-10 22:00:00,0.0,0.0,0.0,0.0,0.0
2024-10-10 23:00:00,0.0,0.0,0.0,0.0,0.0
2024-10-11 00:00:00,0.0,0.0,0.0,0.0,0.0
2024-10-11 01:00:00,0.0,0.0,0.0,0.0,0.0
2024-10-11 02:00:00,0.0,0.0,0.0,0.0,0.0
2024-10-11 03:00:00,0.0,0.0,0.0,0.0,0.0
2024-10-11 04:00:00,0.0,0.0,0.0,0.0,0.0
2024-10-11 05:00:00,0.0,0.0,0.0,0.0,0.0
2024-10-11 06:00:00,0.0,0.0,0.0,0.0,0.0
2024-10-11 07:00:00,0.0,0.0,0.0,0.0,0.0
2024-10-11 08:00:00,0.0,0.0,0.014335747041365065,0.0,0.08242319451840673
2024-10-11 09:00:00,0.0,0.09670520870001753,0.0,0.0,0.0
2024-10-11 10:00:00,0.0,0.6362776988535116,0.0,0.4027380840919341,0.0
2024-10-11 11:00:00,0.0,-3.6738000335693353,0.0,0.0,0.0
2024-10-11 12:00:00,0.0,-3.1603029674953884,0.0,-0.6579999923706055,0.0
2024-10-11 13:00:00,0.0,-1.3654520127447303,0.0,-0.7436956731616993,0.0
2024-10-11 14:00:00,0.0,1.286790910950946,0.0,0.8431576269355977,0.0
2024-10-11 15:00:00,0.0,-0.20555927099925886,0.0,-0.07265607946034014,0.0
2024-10-11 16:00:00,0.0,0.3859780733540164,0.21957860273243163,0.0,0.0
2024-10-11 17:00:00,0.0,0.3514635631242751,0.1598119255870939,0.0,0.0
2024-10-11 18:00:00,0.0,-0.047731986228704004,0.0,0.0,0.0
2024-10-11 19:00:00,0.0,0.05298921863822372,0.0,0.0,0.0
2024-10-11 20:00:00,0.0,0.0,0.0,0.0,0.0
2024-10-11 21:00:00,0.0,0.0,0.0,0.0,0.0
2024-10-11 22:00:00,0.0,0.0,0.0,0.0,0.0
2024-10-11 23:00:00,0.0,0.0,0.0,0.0,0.0
2024-10-12 00:00:00,0.0,0.0,0.0,0.0,0.0
2024-10-12 01:00:00,0.0,0.0,0.0,0.0,0.0
2024-10-12 02:00:00,0.0,0.0,0.0,0.0,0.0
2024-10-12 03:00:00,0.0,0.0,0.0,0.0,0.0
2024-10-12 04:00:00,0.0,0.0,0.0,0.0,0.0
2024-10-12 05:00:00,0.0,0.0,0.0,0.0,0.0
2024-10-12 06:00:00,0.0,0.0,0.0,0.0,0.0
2024-10-12 07:00:00,0.0,0.0,0.0,0.0,0.0
2024-10-12 08:00:00,0.0,0.0,0.0,0.0,0.010642307630613539
2024-10-12 09:00:00,0.0,-0.14386402214994276,0.0,0.0,0.0
2024-10-12 10:00:00,0.0,-1.5457326429790021,0.0,0.0,0.0
2024-10-12 11:00:00,0.0,-1.8147343864515637,0.0,-0.5943391681256185,0.0
2024-10-12 12:00:00,0.0,-0.6766066208679429,0.0,0.0,0.0
2024-10-12 13:00:00,0.0,-1.9587333501180013,0.0,0.0,0.0
2024-10-12 14:00:00,0.0,-2.4488666165669755,0.0,-0.4366666539510091,0.0
2024-10-12 15:00:00,0.0,-1.8843702126675788,0.0,-0.3330519972107031,0.0
2024-10-12 16:00:00,0.0,-2.230275995930296,0.0,-0.28164375229334493,0.0
2024-10-12 17:00:00,0.0,-1.0953465117847014,0.0,-0.46930674401914246,0.0
2024-10-12 18:00:00,0.0,0.12575124224705242,0.0,0.0036709750322515833,0.0
2024-10-12 19:00:00,0.0,0.026078746517002906,0.0,0.0,0.0
2024-10-12 20:00:00,0.0,0.0,0.0,0.0,0.0
2024-10-12 21:00:00,0.0,0.0,0.0,0.0,0.0
2024-10-12 22:00:00,0.0,0.0,0.0,0.0,0.0
2024-10-12 23:00:00,0.0,0.0,0.0,0.0,0.0
2024-10-13 00:00:00,0.0,0.0,0.0,0.0,0.0
2024-10-13 01:00:00,0.0,0.0,0.0,0.0,0.0
2024-10-13 02:00:00,0.0,0.0,0.0,0.0,0.0
2024-10-13 03:00:00,0.0,0.0,0.0,0.0,0.0
2024-10-13 04:00:00,0.0,0.0,0.0,0.0,0.0
2024-10-13 05:00:00,0.0,0.0,0.0,0.0,0.0
2024-10-13 06:00:00,0.0,0.0,0.0,0.0,0.0
2024-10-13 07:00:00,0.0,0.0,0.0,0.0,0.0
2024-10-13 08:00:00,0.0,0.10044214088823866,0.0,0.0,0.05024007838874975
2024-10-13 09:00:00,0.0,0.008723951214110348,0.0,0.0,0.0
2024-10-13 10:00:00,0.0,-1.7211409543916287,0.0,0.0,0.0
2024-10-13 11:00:00,0.0,-2.5303843089396674,0.0,0.0,0.0
2024-10-13 12:00:00,0.0,-2.0833292920661695,0.0,-0.4573333570692273,0.0
2024-10-13 13:00:00,0.0,-0.23300335668178596,0.0,0.08072061780806483,0.0
2024-10-13 14:00:00,0.0,-1.1354285539899553,0.0,0.0,0.0
2024-10-13 15:00:00,0.0,0.2783974685194305,0.0,0.05512097047085518,0.0
2024-10-13 16:00:00,0.0,-0.45858085650431385,0.0,-0.08369295854832337,0.0
2024-10-13 17:00:00,0.0,0.008890567859898835,0.0,0.0,0.0
2024-10-13 18:00:00,0.0,0.41900865200012877,0.0,0.30108644410827934,0.0
2024-10-13 19:00:00,0.0,0.019702461296500242,0.0,0.0,0.0
2024-10-13 20:00:00,0.0,0.0,0.0,0.0,0.0
2024-10-13 21:00:00,0.0,0.0,0.0,0.0,0.0
2024-10-13 22:00:00,0.0,0.0,0.0,0.0,0.0
2024-10-13 23:00:00,0.0,0.0,0.0,0.0,0.0
2024-10-14 00:00:00,0.0,0.0,0.0,0.0,0.0
2024-10-14 01:00:00,0.0,0.0,0.0,0.0,0.0
2024-10-14 02:00:00,0.0,0.0,0.0,0.0,0.0
2024-10-14 03:00:00,0.0,0.0,0.0,0.0,0.0
2024-10-14 04:00:00,0.0,0.0,0.0,0.0,0.0
2024-10-14 05:00:00,0.0,0.0,0.0,0.0,0.0
2024-10-14 06:00:00,0.0,0.0,0.0,0.0,0.0
